City,2015 Population,2016 Population,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2015 Price,2016 Price,2017 Price,2018 Price,2019 Price,2020 Price,2021 Price,2016 Population Change (%),2017 Population Change (%),2018 Population Change (%),2019 Population Change (%),2020 Population Change (%),2021 Population Change (%),2016 Price Change (%),2017 Price Change (%),2018 Price Change (%),2019 Price Change (%),2020 Price Change (%),2021 Price Change (%)
Hacienda Heights,55158.0,54033.0,54155.0,54970.0,55188.0,55386.0,54841.0,503235.3,511563.6,558325.1,609845.8,628782.4,658507.6,751532.6,-2.0395953442836943,0.22578794440434546,1.5049395254362476,0.39657995270147356,0.3587736464448793,-0.9840031776983353,1.6549514710116695,9.140896654883186,9.227724134200677,3.1051455958211034,4.727422396046701,14.126640299975277
Half Moon Bay,12052.0,12281.0,12565.0,12706.0,12834.0,12583.0,11792.0,932006.3,1045629.0,1105987.2,1216319.1,1188703.7,1214077.8,1401060.9,1.9000995685363424,2.312515267486361,1.1221647433346598,1.0073980796474107,-1.9557425588281128,-6.286259238655329,12.191194415745898,5.772429800627178,9.97587494683484,-2.270407494217606,2.134602592723493,15.401245290870143
Hamilton City,1917.0,2135.0,2357.0,2224.0,2113.0,2446.0,2216.0,131827.1,147394.0,160565.5,176572.0,194796.8,212195.9,251060.3,11.371935315597288,10.398126463700235,-5.642766228256258,-4.991007194244604,15.75958353052532,-9.403107113654947,11.808573502716811,8.936252493317232,9.968828920284869,10.321455270371287,8.931922906331113,18.31533974030601
Hanford,54790.0,54912.0,55599.0,55893.0,56475.0,57339.0,57359.0,183913.9,197654.0,216098.0,230731.3,242432.1,256700.0,298467.0,0.2226683701405366,1.2510926573426573,0.5287864889656289,1.0412752938650636,1.5298804780876494,0.03488027346134394,7.470941565591294,9.331458002367773,6.77160362428157,5.071180199652157,5.885317992130577,16.270744059213087
Happy Camp,986.0,874.0,800.0,810.0,844.0,861.0,854.0,89589.4,102815.5,104719.1,115407.6,123412.7,124406.0,148472.1,-11.359026369168356,-8.466819221967963,1.25,4.197530864197531,2.014218009478673,-0.8130081300813009,14.763018839282333,1.8514718111568838,10.206829508656968,6.93637160810899,0.8048604398088713,19.344806520585827
Hawaiian Gardens,14475.0,14468.0,14465.0,14411.0,14337.0,14212.0,14178.0,298857.5,316763.6,351075.7,401146.0,424642.2,450867.4,515682.5,-0.04835924006908463,-0.020735416090682884,-0.3733148980297269,-0.5134966345153008,-0.8718699867475761,-0.23923444976076555,5.991517696561062,10.832084242002566,14.261966863556774,5.857268924531221,6.175834620299163,14.37564569982216
Hawthorne,86564.0,86938.0,87425.0,87370.0,87107.0,85410.0,87863.0,445505.7,471593.2,525671.2,609803.6,648074.9,689175.7,779876.5,0.432050274941084,0.5601693160643217,-0.06291106662853874,-0.30101865628934416,-1.948178676799798,2.872029036412598,5.855705100967282,11.467086463502854,16.004757346417307,6.276004274163033,6.341983002273337,13.16076582502837
Hayfork,2785.0,2837.0,2641.0,2421.0,2711.0,2586.0,3639.0,174219.6,200505.2,232413.3,239610.7,228847.3,247973.8,287384.5,1.8671454219030519,-6.908706379978851,-8.330177962892844,11.97852127220157,-4.610844706750276,40.71925754060325,15.087625043336114,15.913851610831028,3.0968107246874528,-4.492036457470397,8.357756460312181,15.893090318412675
Hayward,152401.0,154507.0,156917.0,158241.0,159293.0,158817.0,162254.0,484085.7,545263.4,593903.3,673015.2,674078.2,694024.0,812186.7,1.3818806963208903,1.5597998796171049,0.8437581651446306,0.66480874109744,-0.298820412698612,2.1641260066617556,12.6377829380211,8.920441019881405,13.320670216851784,0.15794591266289382,2.9589741961689384,17.025736862125797
Healdsburg,11539.0,11614.0,11721.0,11802.0,11845.0,11924.0,11439.0,761676.5,859819.7,902415.7,972890.4,976359.7,972890.0,1074944.7,0.6499696680821562,0.9213018770449457,0.6910673150755056,0.36434502626673443,0.6669480793583791,-4.067427037906743,12.885155311999247,4.954061880647768,7.809560494127049,0.35659720766079406,-0.35537107891691494,10.4898498288604
Heber,4370.0,4287.0,4273.0,4686.0,3604.0,8413.0,8346.0,189237.2,204711.5,214769.2,228000.6,245113.9,266370.4,296303.7,-1.8993135011441646,-0.32656869605784933,9.6653405101802,-23.090055484421683,133.43507214206437,-0.7963865446333056,8.177197717996243,4.913109424727,6.160753031626506,7.505813581192325,8.672090811659409,11.237472331760582
Hemet,82118.0,82748.0,83604.0,84069.0,84542.0,84686.0,88903.0,195924.4,213265.5,233810.0,264308.8,275354.5,291461.8,351736.6,0.767188679704815,1.0344660898148597,0.5561934835653797,0.5626330752120282,0.17032954034680986,4.97957159388801,8.850913923942096,9.633297462552546,13.04426671228775,4.179089004982056,5.8496592574299635,20.680171466723937
Herald,1210.0,1059.0,1125.0,1058.0,967.0,1049.0,1041.0,418873.9,461754.2,509507.3,552074.9,570695.5,584337.0,721440.1,-12.479338842975206,6.232294617563739,-5.955555555555556,-8.601134215500945,8.479834539813858,-0.7626310772163966,10.23704269948545,10.341670958271733,8.35465949163045,3.3728394462418008,2.390328993307289,23.46301877170194
Herlong,1583.0,1626.0,1440.0,1353.0,1295.0,1272.0,1307.0,46468.2,59462.0,70236.9,83572.4,86876.3,82705.8,103529.5,2.7163613392293113,-11.439114391143912,-6.041666666666667,-4.286770140428677,-1.7760617760617758,2.751572327044025,27.962778846609087,18.120648481383057,18.986458684822367,3.9533386620463324,-4.8005037046927646,25.178040717821474
Hermosa Beach,19747.0,19726.0,19750.0,19650.0,19539.0,19147.0,19787.0,1270623.4,1299188.7,1430798.5,1659579.7,1717006.9,1743724.8,1994197.6,-0.10634526763559021,0.12166683564838285,-0.5063291139240507,-0.5648854961832062,-2.006243922411587,3.342560192197211,2.2481326882536594,10.130152763797904,15.989756768685453,3.460346014114294,1.556074119445888,14.364239127642161
Hesperia,92309.0,92664.0,93190.0,93609.0,94203.0,95163.0,99287.0,193804.1,210302.3,236604.5,268621.4,276116.9,294685.7,362300.0,0.3845778851466271,0.567642234308901,0.4496190578388239,0.6345543697721373,1.0190758256106494,4.333617057049484,8.512823000132599,12.50685322985056,13.531822091295822,2.790358474790169,6.724977717770983,22.944547360119607
Hickman,526.0,497.0,513.0,566.0,712.0,751.0,753.0,355522.4,385662.2,410699.3,441856.9,459087.4,483224.9,568672.1,-5.513307984790875,3.2193158953722336,10.33138401559454,25.795053003533567,5.477528089887641,0.2663115845539281,8.477609287066015,6.491976657292309,7.586475068255543,3.8995656738640943,5.257713454997893,17.682698056329453
Hidden Hills,1557.0,1573.0,1676.0,1634.0,1751.0,2218.0,2182.0,2186771.6,2164361.4,2456879.4,3037721.3,3317921.0,3442092.7,4106707.3,1.0276172125883107,6.547997457088366,-2.5059665871121717,7.1603427172582625,26.670474014848654,-1.6230838593327321,-1.0248075290533398,13.51521053738992,23.64144939307969,9.224009457352135,3.7424549891332615,19.308445702232238
Hidden Valley Lake,5986.0,5618.0,5735.0,6044.0,5539.0,5948.0,6155.0,227779.7,254747.7,279004.4,306585.4,322937.5,326477.0,369068.0,-6.147677915135316,2.082591669633321,5.387968613775065,-8.355393778954333,7.384004332912078,3.4801613987895093,11.839509842185233,9.521852405340661,9.885507181965588,5.333619931020843,1.0960325140313527,13.04563568030826
Highland,54314.0,54490.0,54704.0,54859.0,55049.0,55339.0,56733.0,255786.0,270990.4,295198.9,329110.9,337202.1,355308.4,421473.4,0.32404168354383767,0.3927326114883465,0.28334308277274056,0.3463424415319273,0.5268033933404785,2.519019136594445,5.944187719421714,8.933342288140096,11.487847685069285,2.4585025898564745,5.3695691693497904,18.621850764012333
Hillsborough,11253.0,11312.0,11436.0,11439.0,11447.0,11608.0,11390.0,3675234.6,3868958.1,3928379.4,4211147.4,4132316.0,4265874.2,4819375.9,0.5243046298764774,1.0961810466760962,0.026232948583420776,0.06993618323280007,1.4064820476980868,-1.8780151619572707,5.271051268400662,1.5358475967987302,7.198082751375809,-1.8719696204412213,3.232042273630579,12.975106016956623
Hollister,36529.0,36901.0,37182.0,37835.0,38687.0,40100.0,41077.0,469157.4,526073.3,557383.1,581731.5,596610.8,621067.9,731896.0,1.0183689671220126,0.7614969784016694,1.756226130923565,2.251883176952557,3.6523896916276786,2.4364089775561095,12.131514924415562,5.951604082548939,4.368341989557995,2.5577607538873255,4.099339133652957,17.844763833390836
Holtville,6172.0,6230.0,6355.0,6458.0,6527.0,6129.0,5672.0,183084.5,201303.7,216995.5,224892.6,241567.2,267217.5,298296.5,0.9397278029812054,2.0064205457463884,1.6207710464201417,1.0684422421802415,-6.097747816761146,-7.456355033447544,9.951252017511045,7.795087720692659,3.639292059051918,7.414472508210588,10.618287582088954,11.630600540757998
Homeland,6038.0,6628.0,7471.0,7326.0,7086.0,7613.0,6717.0,197303.5,219918.3,239954.6,277402.4,288263.8,310604.3,369349.0,9.771447499171911,12.71876885938443,-1.9408379065720787,-3.276003276003276,7.437200112898673,-11.769341915145146,11.461935545998925,9.110792507945005,15.606202173244446,3.9153951083335845,7.750019253197939,18.91303500949601
Hopland,819.0,855.0,914.0,921.0,920.0,899.0,922.0,388056.0,441668.5,499763.4,546067.0,569230.6,587528.1,669821.6,4.395604395604396,6.900584795321637,0.7658643326039387,-0.10857763300760044,-2.282608695652174,2.5583982202447166,13.81566062630136,13.153507664685172,9.265104247329832,4.241897056588289,3.214426631316026,14.006734316196962
Hornbrook,269.0,210.0,216.0,215.0,211.0,243.0,303.0,108497.1,121360.6,133624.2,142454.5,152611.8,156070.7,199409.6,-21.933085501858738,2.857142857142857,-0.4629629629629629,-1.8604651162790697,15.165876777251185,24.691358024691358,11.856077259207849,10.10509176783899,6.608308973973267,7.130206486983555,2.26646956526299,27.768761208862387
Hughson,7032.0,7160.0,7295.0,7370.0,7460.0,7545.0,7425.0,294869.5,317127.0,338576.8,364288.8,377902.6,401323.4,473965.7,1.8202502844141069,1.8854748603351956,1.0281014393420151,1.2211668928086838,1.1394101876675604,-1.5904572564612325,7.548254397284222,6.763788639882441,7.594141122486834,3.737089913277594,6.197575777462248,18.10068887087072
Huntington Beach,197752.0,198724.0,200415.0,200606.0,200259.0,199778.0,198735.0,697196.0,716456.7,778020.8,840631.4,847885.3,891950.2,1017458.2,0.4915247380557466,0.8509289265513978,0.09530224783574083,-0.1729758830742849,-0.24018895530288276,-0.5220795082541622,2.7625947366307257,8.592857042163203,8.04741981191248,0.8629109024478533,5.197035495249169,14.071189176256702
Huntington Park,59003.0,58921.0,58993.0,58694.0,58353.0,57761.0,55439.0,303071.8,326221.2,363860.1,412270.3,436562.1,470229.3,534412.6,-0.13897598427198618,0.12219751871149506,-0.506839794551896,-0.5809793164548336,-1.0145151063355782,-4.020013503921331,7.63825601722101,11.53784609951774,13.304619000544443,5.892202276031038,7.711892534876484,13.649362130347894
Huron,6792.0,6821.0,6926.0,7019.0,7115.0,7084.0,6277.0,128005.2,136957.6,151465.1,167883.0,175979.3,182028.7,199812.4,0.42697290930506476,1.5393637296584077,1.3427663875252671,1.3677161988887305,-0.4356992269852425,-11.391869000564652,6.993778377753411,10.592694381326776,10.839394685640451,4.822584776302538,3.4375633952402493,9.76972312607846
Imperial,16215.0,16583.0,16931.0,17175.0,17454.0,18631.0,19982.0,199846.9,215235.5,230015.4,243509.4,254024.4,270406.8,304530.1,2.269503546099291,2.0985346439124406,1.441143464650641,1.6244541484716157,6.743439899163516,7.251355268101552,7.700194498888903,6.866850496316822,5.866563717038076,4.318108459057433,6.449144255433728,12.619246261558507
Imperial Beach,27051.0,27180.0,27270.0,27290.0,27315.0,27334.0,26375.0,436082.8,492644.9,554479.4,613354.5,620855.9,652473.3,749957.2,0.4768770100920483,0.33112582781456956,0.07334066740007333,0.09160864785635764,0.06955885044847153,-3.5084510133899176,12.970495511402888,12.55153559896794,10.61808608218808,1.2230121406136294,5.092550461387259,14.940672668138284
Indian Wells,5158.0,5194.0,5267.0,5317.0,5370.0,5463.0,4827.0,916019.1,890787.4,885754.8,940907.3,973523.0,995881.5,1224280.6,0.6979449398991857,1.405467847516365,0.9493070058857035,0.9968027082941509,1.7318435754189943,-11.641954969796815,-2.7544949663167455,-0.5649608425085465,6.2266103440816805,3.466409496450921,2.2966586305613736,22.934365183006218
Indio,84094.0,85401.0,86867.0,88291.0,89469.0,89996.0,88542.0,267279.0,277748.6,290533.9,310818.3,324832.0,341372.4,410549.8,1.5542131424358456,1.716607533869627,1.639287646632208,1.3342243263752818,0.5890308374967866,-1.6156273612160539,3.917105346847293,4.603191519237198,6.981767015828433,4.508647013383707,5.0919860112304285,20.264497071233635
Inglewood,111411.0,111012.0,111006.0,110327.0,109613.0,109309.0,108206.0,345540.0,367092.8,417539.8,503851.4,558144.5,603328.5,684940.6,-0.3581333979589089,-0.005404821100421576,-0.611678648001009,-0.6471670579277965,-0.2773393666809594,-1.0090660421374271,6.237425478960464,13.742301674127088,20.67146652846029,10.775617572959007,8.095394651385082,13.526975768590408
Inverness,1089.0,1074.0,1160.0,1127.0,1097.0,1497.0,1660.0,930281.7,1022888.6,1086721.4,1144808.4,1135665.2,1203283.5,1359707.9,-1.3774104683195594,8.007448789571695,-2.844827586206897,-2.6619343389529724,36.46308113035551,10.888443553774215,9.954715867247527,6.2404449516789935,5.345160222298006,-0.7986663969272023,5.954069914266991,12.999795974930256
Inyokern,702.0,875.0,731.0,740.0,696.0,645.0,857.0,155307.0,164178.2,177553.4,197138.8,202627.0,201784.9,242303.6,24.643874643874643,-16.457142857142856,1.231190150478796,-5.9459459459459465,-7.327586206896551,32.86821705426357,5.712041311724527,8.146757608500996,11.030709634397311,2.783926857625192,-0.4155912094636972,20.08014474819474
Ione,7171.0,7056.0,7161.0,7439.0,7753.0,7861.0,5462.0,253804.3,283401.8,312129.9,337543.7,346747.8,362308.1,419973.1,-1.6036814949100544,1.488095238095238,3.8821393660103336,4.220997445893265,1.393009157745389,-30.517745833863373,11.661543953353037,10.1368798645598,8.142058803081662,2.7267876722332476,4.487497829834822,15.916011814254222
Irvine,238474.0,246992.0,256877.0,265502.0,273157.0,272694.0,297868.0,851969.1,860291.8,924768.3,999211.4,991994.1,1011133.1,1121549.3,3.571877856705553,4.002153915916305,3.357638091382257,2.883217452222582,-0.1694995918098383,9.23159292100303,0.9768781520362735,7.494724464420095,8.049919098654222,-0.7222996054688774,1.9293461523611883,10.920046035482379
Irwindale,1426.0,1319.0,1371.0,1405.0,1394.0,1365.0,1359.0,328817.0,353860.9,417296.3,469063.4,484472.1,516537.7,597768.8,-7.503506311360448,3.9423805913570886,2.4799416484318018,-0.7829181494661922,-2.080344332855093,-0.43956043956043955,7.616364117427025,17.926648578579876,12.405358015395784,3.2849930307928425,6.618668030625507,15.726073818038843
Isla Vista,26275.0,27179.0,27484.0,27690.0,27707.0,15733.0,15732.0,901269.1,949696.1,986337.8,1029903.5,1034070.1,1063391.8,1246270.0,3.4405328258801138,1.122189926045844,0.7495269975258332,0.061394005055976884,-43.21651568195763,-0.006356066865823428,5.373200967391426,3.858255288191672,4.416914773011838,0.4045621749998885,2.8355621151796258,17.19763120234705
Isleton,806.0,787.0,597.0,583.0,544.0,495.0,520.0,233242.3,264697.2,282613.3,304386.8,315126.1,338835.4,391599.0,-2.357320099255583,-24.1423125794155,-2.3450586264656614,-6.689536878216123,-9.007352941176471,5.05050505050505,13.485932868952169,6.768526452112064,7.704343709230953,3.528175334804265,7.523750016263346,15.57204471551673
Ivanhoe,3837.0,4014.0,3804.0,4198.0,4215.0,4584.0,4347.0,97279.0,101094.5,118712.6,132877.9,146073.8,156666.5,184660.7,4.612978889757623,-5.23168908819133,10.357518401682439,0.40495474035254886,8.754448398576512,-5.170157068062827,3.922223707069357,17.42735757138124,11.932431772196033,9.930846288208945,7.251608433545244,17.868657307082252
Jackson,4613.0,4630.0,4656.0,4694.0,4751.0,4844.0,4958.0,273255.2,298704.1,322283.0,346153.0,355048.3,362460.6,415757.4,0.3685237372642532,0.5615550755939525,0.816151202749141,1.2143161482743927,1.9574826352346875,2.353426919900908,9.313235393141635,7.893731622699529,7.4065340089300395,2.569759614967944,2.087687787830554,14.704163707724385
Jacumba,144.0,144.0,176.0,202.0,307.0,579.0,613.0,139793.4,158558.1,180105.0,198212.6,198302.1,225804.5,267066.9,0.0,22.22222222222222,14.772727272727273,51.98019801980198,88.59934853420195,5.872193436960276,13.423165900536086,13.589277368989661,10.05391299519725,0.045153537161613334,13.86894036926487,18.27350650673482
Jamul,5788.0,5640.0,5895.0,5384.0,5445.0,5776.0,5963.0,547822.8,590011.0,624712.8,663860.5,651585.2,692127.3,830359.4,-2.5570145127850727,4.521276595744681,-8.668363019508057,1.1329866270430906,6.078971533516988,3.2375346260387814,7.7010668413216745,5.881551360906839,6.2665115874046355,-1.8490782325503698,6.222071956207738,19.972062942756335
Janesville,1486.0,1283.0,1298.0,1278.0,1409.0,2803.0,2874.0,186187.7,203415.0,221852.7,242514.6,253444.2,264700.9,314700.2,-13.660834454912516,1.1691348402182384,-1.5408320493066257,10.25039123630673,98.93541518807665,2.5330003567606134,9.252652028034069,9.06408081999853,9.313341690229596,4.5067802103461005,4.441490474037288,18.88897997702312
Jenner,104.0,96.0,64.0,32.0,30.0,31.0,0.0,661857.7,691640.1,698034.7,735414.2,712127.1,704154.2,791316.4,-7.6923076923076925,-33.33333333333333,-50.0,-6.25,3.3333333333333335,-100.0,4.499819220959433,0.9245559937892521,5.354963012583759,-3.1665284679028467,-1.1195894665432649,12.378283052206474
Joshua Tree,7357.0,6943.0,7020.0,6980.0,7581.0,7786.0,7398.0,110981.0,121270.6,144052.3,186920.7,201426.9,222318.3,330571.3,-5.6272937338589095,1.1090306783811033,-0.5698005698005698,8.61031518624642,2.7041287429099063,-4.983303365014128,9.271496922896718,18.785839271843283,29.758913950002903,7.760617202910101,10.37170308434474,48.69279766892784
Julian,1190.0,1010.0,878.0,930.0,1019.0,1318.0,1332.0,313891.7,338647.5,365554.3,391118.0,395753.5,414055.5,478700.5,-15.126050420168067,-13.06930693069307,5.922551252847381,9.56989247311828,29.34249263984298,1.062215477996965,7.886732908197313,7.945370924043433,6.993133441461367,1.185192192637516,4.624595865860946,15.612641300501986
June Lake,512.0,631.0,383.0,508.0,390.0,413.0,263.0,401454.4,431634.2,455454.9,475197.2,495335.5,522135.8,615978.1,23.2421875,-39.3026941362916,32.637075718015666,-23.228346456692915,5.897435897435897,-36.31961259079903,7.5176159484115725,5.518723956535421,4.334633352281419,4.237882714797139,5.410534879894533,17.972776430959147
Jurupa Valley,98231.0,100737.0,102202.0,103784.0,105653.0,106646.0,104684.0,314308.9,338400.9,361978.5,399779.5,414200.2,441408.2,518339.3,2.551129480510226,1.4542819420868203,1.5479149136024737,1.8008556232174517,0.9398691944383974,-1.839731447968044,7.665070890452036,6.96735735631908,10.442885419990414,3.607163448851182,6.568804167646467,17.42856158992968
